title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,ticker_sentiment_score,ticker_sentiment_label,overall_sentiment_label_Bullish,overall_sentiment_label_Neutral,overall_sentiment_label_Somewhat-Bearish,overall_sentiment_label_Somewhat-Bullish,day_of_week,summary_length
"US Stocks Mixed; Cigna Shares Spike Higher - Cigna Group  ( NYSE:CI ) , Cogent Biosciences  ( NASDAQ:COGT ) ",https://www.benzinga.com/news/earnings/23/12/36178179/us-stocks-mixed-cigna-shares-spike-higher,2023-12-11 15:20:54,Avi Kapoor,"U.S. stocks traded mixed this morning, with the Dow Jones index gaining more than 20 points on Monday. Following the market opening Monday, the Dow traded up 0.07% to 36,272.54 while the NASDAQ fell 0.26% to 14,366.24. The S&P 500 also fell, dropping, 0.02% to 4,603.60.",https://cdn.benzinga.com/files/images/story/2023/12/11/image31.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, Energy & Transportation, Technology, Finance, Retail & Wholesale, Financial Markets, Earnings",0.3623715534591107,0.3917402049751901,Neutral,False,True,False,False,Monday,46
Neurology Focused Pasithea Therapeutics Stock Soars Over 150% Today - Here's Why - Pasithea Therapeutics  ( NASDAQ:KTTA ) ,https://www.benzinga.com/general/biotech/23/12/36175794/neurology-focused-pasithea-therapeutics-stock-soars-over-150-today-heres-why,2023-12-11 14:05:35,Vandana Singh,"Pasithea Therapeutics Corp KTTA announced preclinical results from two in vivo studies evaluating the antitumor efficacy of PAS-004 in NRAS mutation cancer xenograft models. In the first study, PAS-004 exhibited dose-dependent antitumor efficacy in the lung cancer NCI-H1299 cell-line-derived ...",https://cdn.benzinga.com/files/images/story/2023/12/11/ktta_0.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"Life Sciences, Technology",0.39300825055006006,0.663453906633992,Somewhat-Bullish,False,True,False,False,Monday,40
"Why Salesforce Shares Are Trading Higher By Over 9%; Here Are 20 Stocks Moving Premarket - Aditxt  ( NASDAQ:ADTX ) , Ampio Pharmaceuticals  ( AMEX:AMPE ) ",https://www.benzinga.com/news/23/11/36020980/why-salesforce-shares-are-trading-higher-by-over-9-here-are-20-stocks-moving-premarket,2023-11-30 13:01:37,Lisa Levin,"Shares of Salesforce, Inc. CRM shares surged in pre-market trading after the company reported third-quarter financial results and issued FY24 guidance above estimates. Salesforce said third-quarter revenue increased 11% year-over-year to $8.72 billion, versus the consensus estimate of $8.72 ...",https://cdn.benzinga.com/files/images/story/2023/11/30/salesforce_-_logo.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, Financial Markets, Manufacturing, Earnings, Technology",0.6622890619638577,0.7642177440224254,Somewhat-Bullish,False,False,False,True,Thursday,40
"Pasithea Therapeutics Announces Adjournment of 2023 Annual Meeting of Stockholders - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Pasithea Therapeutics  ( NASDAQ:KTTAW ) ",https://www.benzinga.com/pressreleases/23/11/g36012346/pasithea-therapeutics-announces-adjournment-of-2023-annual-meeting-of-stockholders,2023-11-29 21:27:00,Globe Newswire,"SOUTH SAN FRANCISCO, Calif. and MIAMI, Nov. 29, 2023 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp. ( ""Pasithea"" or the ""Company"" ) KTTA, today announced that its annual meeting of stockholders held on November 29, 2023 ( the ""Annual Meeting"" ) was convened and then adjourned, without ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"Technology, Financial Markets",0.608511329625651,0.4871920899931745,Neutral,False,True,False,False,Wednesday,49
"Pasithea Therapeutics Selects PAS-003 Lead Development Candidate, a Humanized Monoclonal Antibody that Targets α5β1 Integrin for the Treatment of both Sporadic and Familial ALS",https://www.globenewswire.com/news-release/2023/11/09/2777261/0/en/Pasithea-Therapeutics-Selects-PAS-003-Lead-Development-Candidate-a-Humanized-Monoclonal-Antibody-that-Targets-%CE%B15%CE%B21-Integrin-for-the-Treatment-of-both-Sporadic-and-Familial-ALS.html,2023-11-09 12:59:00,Pasithea,"Pasithea Tx (Nasdaq: KTTA) Selects Lead Development Candidate, Humanized mAb that Targets α5β1 Integrin for Treatment of both Sporadic and Familial ALS ...",https://ml.globenewswire.com/Resource/Download/0016f128-13c3-45a7-8455-cec1f4768995,GlobeNewswire,Unknown,www.globenewswire.com,"Technology, Financial Markets",0.634463238064293,0.564843680800032,Neutral,False,False,False,True,Thursday,23
"Pasithea Therapeutics to Participate in H.C. Wainwright 25th Annual Global Investment Conference - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Pasithea Therapeutics  ( NASDAQ:KTTAW ) ",https://www.benzinga.com/pressreleases/23/09/g34334682/pasithea-therapeutics-to-participate-in-h-c-wainwright-25th-annual-global-investment-conference,2023-09-07 20:14:00,Globe Newswire,"PALO ALTO, Calif. and MIAMI, Fla., Sept. 07, 2023 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp. KTTA ( ""Pasithea"" or the ""Company"" ) , a biotechnology company focused on the discovery, research, and development of innovative treatments for central nervous system ( CNS ) disorders, announced ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"Technology, Financial Markets",0.48548275731674356,0.5574892710198567,Neutral,False,True,False,False,Thursday,48
Pasithea Therapeutics to Participate in H.C. Wainwright 25th Annual Global Investment Conference,https://www.globenewswire.com/news-release/2023/09/07/2739785/0/en/Pasithea-Therapeutics-to-Participate-in-H-C-Wainwright-25th-Annual-Global-Investment-Conference.html,2023-09-07 20:14:00,Pasithea,"-- Attendees may request 1 x 1 meeting with management at meetings@hcwco.com -- PALO ALTO, Calif. and MIAMI, Fla., Sept. 07, 2023 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp. ( NASDAQ: KTTA ) ( ""Pasithea"" or the ""Company"" ) , a biotechnology company focused on the discovery, research, and ...",https://ml.globenewswire.com/Resource/Download/0016f128-13c3-45a7-8455-cec1f4768995,GlobeNewswire,Unknown,www.globenewswire.com,"Technology, Financial Markets",0.49224734003442516,0.5430557316461061,Neutral,False,True,False,False,Thursday,51
"Pasithea Therapeutics publishes study in Proceedings of the National Academy of Sciences  ( PNAS )  that shows an increase in α5 integrin expression in ALS human and mouse brain tissue, and further demonstrates targeting α5 integrin results in improved survival and motor function",https://www.globenewswire.com/news-release/2023/08/01/2715739/0/en/Pasithea-Therapeutics-publishes-study-in-Proceedings-of-the-National-Academy-of-Sciences-PNAS-that-shows-an-increase-in-%CE%B15-integrin-expression-in-ALS-human-and-mouse-brain-tissue-a.html,2023-08-01 11:59:00,Pasithea,"-- PAS-003 is a monoclonal antibody targeting α5/β1 integrin for the treatment of amyotrophic lateral sclerosis ( ""ALS"" ) -- -- Lead α5/β1 integrin drug candidate to be selected in ...",https://ml.globenewswire.com/Resource/Download/0016f128-13c3-45a7-8455-cec1f4768995,GlobeNewswire,Unknown,www.globenewswire.com,"Technology, Financial Markets",0.6416339758519802,0.5501166250128088,Neutral,False,False,False,True,Tuesday,31
"Crude Oil Edges Higher; American Airlines Raises Profit Outlook - Aspira Womens Health  ( NASDAQ:AWH ) , American Airlines Group  ( NASDAQ:AAL ) ",https://www.benzinga.com/news/earnings/23/07/33310348/crude-oil-edges-higher-american-airlines-raises-profit-outlook,2023-07-20 19:02:29,Lisa Levin,"U.S. stocks traded mixed toward the end of trading, with the Nasdaq Composite falling more than 250 points on Thursday. The Dow traded up 0.60% to 35,270.02 while the NASDAQ fell 1.89% to 14,086.02. The S&P 500, also fell, declining, 0.57% to 4,539.75. Health care shares climbed by 1.9% on ...",https://cdn.benzinga.com/files/images/story/2023/07/20/american_airlines_-_logo.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"Life Sciences, Energy & Transportation, Technology, Economy - Monetary, IPO, Financial Markets, Manufacturing, Earnings",0.3660619624572662,0.46188454905284515,Neutral,False,True,False,False,Thursday,51
"Dow Surges 300 Points; Johnson & Johnson Posts Upbeat Earnings - Aspira Womens Health  ( NASDAQ:AWH ) , Johnson & Johnson  ( NYSE:JNJ ) ",https://www.benzinga.com/news/earnings/23/07/33307846/dow-surges-300-points-johnson-johnson-posts-upbeat-earnings,2023-07-20 16:12:38,Lisa Levin,"U.S. stocks traded mixed midway through trading, with the Nasdaq Composite declining over 1% on Thursday. The Dow traded up 0.87% to 35,365.00 while the NASDAQ fell 1.11% to 14,198.86. The S&P 500, also fell, declining, 0.19% to 4,556.8. Health care shares climbed by 1.2% on Thursday.",https://cdn.benzinga.com/files/images/story/2023/07/20/johnson__johnson_-_logo_1.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"Life Sciences, Technology, Economy - Monetary, IPO, Financial Markets, Manufacturing, Earnings",0.3626264507789074,0.46188454905284515,Neutral,False,True,False,False,Thursday,47
What's Happening With Pasithea Therapeutics Stock Today? - Pasithea Therapeutics  ( NASDAQ:KTTA ) ,https://www.benzinga.com/general/biotech/23/07/33305270/whats-happening-with-pasithea-therapeutics-stock-today,2023-07-20 16:02:28,Vandana Singh,"Pasithea Therapeutics Corp KTTA shares are trading higher after the company confirmed that an independent special committee of its Board of Directors thoroughly reviewed and rejected an unsolicited, non-binding acquisition proposal from Lucy Scientific Discovery Inc LSDI.",https://cdn.benzinga.com/files/images/story/2023/07/20/ktta.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"Mergers & Acquisitions, Technology, Financial Markets",0.9479043098655067,0.6551989746030147,Somewhat-Bullish,True,False,False,False,Thursday,37
Pasithea Therapeutics Announces Intention to Commence a $4.0 Million Tender Offer for its Common Stock at Price of $0.70 per Share in Cash,https://www.globenewswire.com/news-release/2023/07/20/2708213/0/en/Pasithea-Therapeutics-Announces-Intention-to-Commence-a-4-0-Million-Tender-Offer-for-its-Common-Stock-at-Price-of-0-70-per-Share-in-Cash.html,2023-07-20 12:43:00,Pasithea,Tender Offer Expected to Close Third Quarter of 2023 Tender Offer Expected to Close Third Quarter of ...,https://ml.globenewswire.com/Resource/Download/0016f128-13c3-45a7-8455-cec1f4768995,GlobeNewswire,Unknown,www.globenewswire.com,"Mergers & Acquisitions, Technology, Financial Markets",0.7780292515682488,0.6497246329742244,Somewhat-Bullish,False,False,False,True,Thursday,18
"Pasithea Therapeutics Announces Intention to Commence a $4.0 Million Tender Offer for its Common Stock at Price of $0.70 per Share in Cash - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Pasithea Therapeutics  ( NASDAQ:KTTAW ) ",https://www.benzinga.com/pressreleases/23/07/g33302542/pasithea-therapeutics-announces-intention-to-commence-a-4-0-million-tender-offer-for-its-common-st,2023-07-20 12:43:00,Globe Newswire,"PALO ALTO, Calif. and MIAMI, July 20, 2023 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Markets,www.benzinga.com,"Mergers & Acquisitions, Technology, Financial Markets",0.7621906043727495,0.6330575900044636,Somewhat-Bullish,False,False,False,True,Thursday,16
"Pasithea Therapeutics Special Committee Rejects Unsolicited Bid from Lucy Scientific Discovery, Inc. - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Pasithea Therapeutics  ( NASDAQ:KTTAW ) ",https://www.benzinga.com/pressreleases/23/07/g33302479/pasithea-therapeutics-special-committee-rejects-unsolicited-bid-from-lucy-scientific-discovery-inc,2023-07-20 12:40:00,Globe Newswire,"PALO ALTO, Calif. and MIAMI, July 20, 2023 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Mergers,www.benzinga.com,"Technology, Financial Markets",0.6950881846689065,0.5673576749331772,Neutral,False,False,False,True,Thursday,16
"Pasithea Therapeutics Special Committee Rejects Unsolicited Bid from Lucy Scientific Discovery, Inc.",https://www.globenewswire.com/news-release/2023/07/20/2708212/0/en/Pasithea-Therapeutics-Special-Committee-Rejects-Unsolicited-Bid-from-Lucy-Scientific-Discovery-Inc.html,2023-07-20 12:40:00,Pasithea,Proposal Does Not Adequately Reflect Pasithea's Strategic Value and Prospects for Continued Growth Proposal Does Not Adequately Reflect Pasithea's Strategic Value and Prospects for Continued Growth ...,https://ml.globenewswire.com/Resource/Download/0016f128-13c3-45a7-8455-cec1f4768995,GlobeNewswire,Unknown,www.globenewswire.com,"Technology, Financial Markets",0.7180121370339195,0.5533435687774955,Neutral,False,False,False,True,Thursday,27
"Pasithea Therapeutics Confirms Previous Creation of Independent Special Committee of its Board of Directors - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Pasithea Therapeutics  ( NASDAQ:KTTAW ) ",https://www.benzinga.com/pressreleases/23/06/g33078128/pasithea-therapeutics-confirms-previous-creation-of-independent-special-committee-of-its-board-of-,2023-06-30 13:28:00,Globe Newswire,"PALO ALTO, Calif. and MIAMI, June 30, 2023 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"Technology, Financial Markets",0.6712510836637429,0.5672664937988146,Neutral,False,False,False,True,Friday,16
Pasithea Therapeutics Confirms Previous Creation of Independent Special Committee of its Board of Directors,https://www.globenewswire.com/news-release/2023/06/30/2697804/0/en/Pasithea-Therapeutics-Confirms-Previous-Creation-of-Independent-Special-Committee-of-its-Board-of-Directors.html,2023-06-30 13:28:00,Pasithea,Special Committee Continues to Actively Evaluate Unsolicited Proposal from Lucy Scientific Discovery Inc. Special Committee Continues to Actively Evaluate Unsolicited Proposal from Lucy Scientific Discovery Inc.,https://ml.globenewswire.com/Resource/Download/0016f128-13c3-45a7-8455-cec1f4768995,GlobeNewswire,Unknown,www.globenewswire.com,"Technology, Financial Markets",0.6908361612463638,0.5522320273300254,Neutral,False,False,False,True,Friday,26
"Lucy Scientific Discovery Reiterates Its Proposal to Acquire Pasithea Therapeutics Corp. - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Lucy Scientific Discovery  ( NASDAQ:LSDI ) ",https://www.benzinga.com/pressreleases/23/06/g33065747/lucy-scientific-discovery-reiterates-its-proposal-to-acquire-pasithea-therapeutics-corp,2023-06-29 18:50:00,Globe Newswire,"VANCOUVER, British Columbia, June 29, 2023 ( GLOBE NEWSWIRE ) -- Lucy Scientific Discovery Inc. ( ""Lucy"" or ""the Company"" ) LSDI, a licensed producer of compounds for medicinal products, today announced that it had reaffirmed its proposal to Pasithea Therapeutics Corp. ( ""Pasithea"" ) KTTA, a ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Mergers,www.benzinga.com,"Earnings, Technology, Financial Markets",0.765072904835066,0.6108884168697256,Somewhat-Bullish,False,False,False,True,Thursday,48
Lucy Scientific Discovery Reiterates Its Proposal to Acquire Pasithea Therapeutics Corp.,https://www.globenewswire.com/news-release/2023/06/29/2697395/0/en/Lucy-Scientific-Discovery-Reiterates-Its-Proposal-to-Acquire-Pasithea-Therapeutics-Corp.html,2023-06-29 18:50:00,Lucy Scientific Discovery. Inc.,"VANCOUVER, British Columbia, June 29, 2023 ( GLOBE NEWSWIRE ) -- Lucy Scientific Discovery Inc. ( ""Lucy"" or ""the Company"" ) ( NASDAQ: LSDI ) , a licensed producer of compounds for medicinal products, today announced that it had reaffirmed its proposal to Pasithea Therapeutics Corp. ( ""Pasithea"" ...",https://ml.globenewswire.com/Resource/Download/601618c4-cdae-42db-ae3c-a119d0bed195,GlobeNewswire,Unknown,www.globenewswire.com,"Earnings, Technology, Financial Markets",0.7780236494293522,0.6171278116354075,Somewhat-Bullish,False,False,False,True,Thursday,49
"Pasithea Therapeutics Announces Completion of GMP Manufacturing for PAS-004 - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Pasithea Therapeutics  ( NASDAQ:KTTAW ) ",https://www.benzinga.com/pressreleases/23/06/g33057493/pasithea-therapeutics-announces-completion-of-gmp-manufacturing-for-pas-004,2023-06-29 12:29:00,Globe Newswire,"PALO ALTO, Calif. and MIAMI, June 29, 2023 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"Real Estate & Construction, Technology, Financial Markets",0.6603563240445203,0.542123947292094,Neutral,False,False,False,True,Thursday,16
"Why Theriva Biologics Are Trading Higher By Over 76%; Here Are 20 Stocks Moving Premarket - American Rebel Holdings  ( NASDAQ:AREB ) , AST SpaceMobile  ( NASDAQ:ASTS ) ",https://www.benzinga.com/news/23/06/33040118/why-theriva-biologics-are-trading-higher-by-over-76-here-are-20-stocks-moving-premarket,2023-06-28 12:04:54,Lisa Levin,"Theriva Biologics, Inc. TOVX shares surged 76.4% to $1.46 in pre-market trading after the company said Orphan Drug Designation was granted by the U.S. Food and Drug Administration for VCN-01 for the treatment of pancreatic cancer. iMedia Brands, Inc.",https://cdn.benzinga.com/files/images/story/2023/06/28/theriva_biologics_-_logo.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, Technology, Retail & Wholesale, Financial Markets, Manufacturing, Earnings, Real Estate & Construction",0.5150732549687471,0.4251628668738071,Neutral,False,True,False,False,Wednesday,39
"Pasithea Therapeutics Confirms Receipt of Unsolicited Proposal from Lucy Scientific Discovery Inc. - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Pasithea Therapeutics  ( NASDAQ:KTTAW ) ",https://www.benzinga.com/pressreleases/23/06/g32747540/pasithea-therapeutics-confirms-receipt-of-unsolicited-proposal-from-lucy-scientific-discovery-inc,2023-06-06 20:30:00,Globe Newswire,"PALO ALTO, Calif. and MIAMI, June 06, 2023 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp. KTTA ( ""Pasithea"" or the ""Company"" ) , a biotechnology company focused on the discovery, research, and development of innovative treatments for central nervous system ( CNS ) disorders, confirmed it has ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Mergers,www.benzinga.com,"Technology, Financial Markets",0.6710199954342568,0.5890275228083095,Neutral,False,False,False,True,Tuesday,49
"Why Bluejay Diagnostics Shares Are Trading Lower By 12%; Here Are 20 Stocks Moving Premarket - AgriFORCE Growing Systems  ( NASDAQ:AGRI ) , ACM Research  ( NASDAQ:ACMR ) ",https://www.benzinga.com/news/23/06/32735888/why-bluejay-diagnostics-shares-are-trading-lower-by-12-here-are-20-stocks-moving-premarket,2023-06-06 12:36:13,Lisa Levin,"Visionary Education Technology Holdings Group Inc. VEDU shares rose 85.8% to $0.7985 in pre-market trading. Chijet Motor Company, Inc. TTOO shares surged 51.3% to $0.1060 in pre-market trading after dipping around 31% on Monday.",https://cdn.benzinga.com/files/images/story/2023/06/06/bluejay_diagnostics_-_logo.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, Retail & Wholesale, Financial Markets, Manufacturing, Technology",0.5156250656500652,0.5825189265983185,Neutral,False,True,False,False,Tuesday,34
"Lucy Scientific Goes After Pasithea Therapeutics Common Shares For A '142% Premium' Deal - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Lucy Scientific Discovery  ( NASDAQ:LSDI ) ",https://www.benzinga.com/markets/cannabis/23/06/32722196/lucy-scientific-goes-after-pasithea-therapeutics-common-shares-for-a-142-premium-deal,2023-06-05 22:01:54,Lara Goldstein,Health Canada-licensed psychedelics producer Lucy Scientific Discovery LSDI announced it has sent a proposal to biotech business Pasithea Therapeutics Corp. KTTA to acquire each share of its common stock. Pasithea's business development plan within treatments for mental health conditions includes ...,https://cdn.benzinga.com/files/images/story/2023/06/05/finance_and_psychedelics_tumisu_sergeitokmakov_by_pixabay.jpg?width=1200&height=800&fit=crop,Benzinga,Mergers,www.benzinga.com,"IPO, Technology, Financial Markets",0.9570610058920495,0.5844962546263571,Neutral,True,False,False,False,Monday,41
"Disney, Amgen, First Republic, Psychedelics: How One CEO's Universal Deal-Making Approach Shapes Industries - Lucy Scientific Discovery  ( NASDAQ:LSDI ) ",https://www.benzinga.com/general/biotech/23/06/32727428/disney-amgen-first-republic-psychedelics-richard-nanula,2023-06-05 21:59:11,Benzinga Cannabis,"In the dynamic world of business, adaptability is king, a principle veteran executive Richard Nanula has embodied throughout his career. ""Every place I've been... maybe you could conclude that they might not fit because one of them didn't have much relation to the other.",https://cdn.benzinga.com/files/images/story/2023/06/05/portadas_javi_benzinga41.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"Economy - Monetary, IPO, Technology, Finance",0.8512646128291781,0.5998754726222131,Somewhat-Bullish,False,False,False,True,Monday,44
Why Pasithea Therapeutics Stock Is Up Today - Pasithea Therapeutics  ( NASDAQ:KTTA ) ,https://www.benzinga.com/news/23/06/32724198/why-pasithea-therapeutics-stock-is-up-today,2023-06-05 19:51:26,Ryan Gustafson,"Pasithea Therapeutics Corp. KTTA shares are up Monday after Lucy Scientific Discovery LSDI proposed to acquire the company. What To Know: Lucy proposed to pay $0.60 in cash, and $0.25 cents in Lucy stock for every share of Pasithea common stock.",https://cdn.benzinga.com/files/images/story/2023/06/05/medications-gf03d667b8_1280.jpg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"Technology, Financial Markets",0.7231983171174754,0.9621311723115026,Bullish,False,False,False,True,Monday,41
"Lucy Scientific Discovery Announces Proposal to Acquire Pasithea Therapeutics Corp. - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Lucy Scientific Discovery  ( NASDAQ:LSDI ) ",https://www.benzinga.com/pressreleases/23/06/g32714669/lucy-scientific-discovery-announces-proposal-to-acquire-pasithea-therapeutics-corp,2023-06-05 13:00:00,Globe Newswire,"VANCOUVER, British Columbia, June 05, 2023 ( GLOBE NEWSWIRE ) -- Lucy Scientific Discovery Inc. ( ""Lucy"" or ""the Company"" ) LSDI, a licensed producer of compounds for medicinal products, today announced that it sent a proposal to Pasithea Therapeutics Corp. ( ""Pasithea"" ) KTTA, a biotechnology ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,Mergers,www.benzinga.com,"Earnings, Technology, Financial Markets",0.6733350793332895,0.6116230762951629,Somewhat-Bullish,False,False,False,True,Monday,48
"Pasithea Therapeutics to Participate in EF Hutton Inaugural Global Conference - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Pasithea Therapeutics  ( NASDAQ:KTTAW ) ",https://www.benzinga.com/pressreleases/23/05/g32185141/pasithea-therapeutics-to-participate-in-ef-hutton-inaugural-global-conference,2023-05-03 12:26:00,Globe Newswire,"PALO ALTO, Calif. and MIAMI, Fla., May 03, 2023 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"Technology, Financial Markets",0.6001571399960505,0.5289269977786539,Neutral,False,True,False,False,Wednesday,17
Pasithea Therapeutics to Participate in EF Hutton Inaugural Global Conference,https://www.globenewswire.com/news-release/2023/05/03/2660337/0/en/Pasithea-Therapeutics-to-Participate-in-EF-Hutton-Inaugural-Global-Conference.html,2023-05-03 12:26:00,Pasithea,"PALO ALTO, Calif. and MIAMI, Fla., May 03, 2023 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp. ( NASDAQ: KTTA ) ( ""Pasithea"" or the ""Company"" ) , a biotechnology company focused on the discovery, research, and development of innovative treatments for Central Nervous System ( CNS ) disorders, ...",https://ml.globenewswire.com/Resource/Download/0016f128-13c3-45a7-8455-cec1f4768995,GlobeNewswire,Unknown,www.globenewswire.com,"Technology, Financial Markets",0.6234550351324135,0.5076652940287647,Neutral,False,False,False,True,Wednesday,50
"Pasithea Therapeutics Chairman, Prof. Lawrence Steinman to Receive Pioneer in Medicine Award",https://www.globenewswire.com/news-release/2023/02/16/2609605/0/en/Pasithea-Therapeutics-Chairman-Prof-Lawrence-Steinman-to-Receive-Pioneer-in-Medicine-Award.html,2023-02-16 12:30:00,Pasithea,Prestigious award presented by Society for Brain Mapping & Therapeutics ( SBMT ) and the World Brain Mapping Foundation Prestigious award presented by Society for Brain Mapping & Therapeutics ( SBMT ) and the World Brain Mapping Foundation ...,https://ml.globenewswire.com/Resource/Download/0016f128-13c3-45a7-8455-cec1f4768995?size=1,GlobeNewswire,Unknown,www.globenewswire.com,"Technology, Financial Markets",0.564492523245375,0.6061166041714067,Somewhat-Bullish,False,True,False,False,Thursday,39
Majority of Stockholders Support Pasithea Directors at Special Meeting,https://www.globenewswire.com/news-release/2022/12/14/2574125/0/en/Majority-of-Stockholders-Support-Pasithea-Directors-at-Special-Meeting.html,2022-12-14 22:18:00,Pasithea,"MIAMI BEACH, Fla., Dec. 14, 2022 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp. ( Nasdaq: KTTA ) ( ""Pasithea"" or the ""Company"" ) , a biotechnology company focused on the discovery, research and development of innovative treatments for central nervous system ( CNS ) disorders, today announced ...",https://ml.globenewswire.com/Resource/Download/0016f128-13c3-45a7-8455-cec1f4768995?size=1,GlobeNewswire,Unknown,www.globenewswire.com,"Technology, Financial Markets",0.5865005259007889,0.5983444979566742,Somewhat-Bullish,False,True,False,False,Wednesday,49
Pasithea Therapeutics Announces Comprehensive Settlement Agreement with the Camac Group,https://www.globenewswire.com/news-release/2022/12/12/2571703/0/en/Pasithea-Therapeutics-Announces-Comprehensive-Settlement-Agreement-with-the-Camac-Group.html,2022-12-12 12:00:00,Pasithea,"MIAMI BEACH, Fla., Dec. 12, 2022 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp. ( Nasdaq: KTTA ) ( ""Pasithea"" or the ""Company"" ) , a biotechnology company focused on the discovery, research and development of innovative treatments for central nervous system ( CNS ) disorders, today announced ...",https://ml.globenewswire.com/Resource/Download/0016f128-13c3-45a7-8455-cec1f4768995?size=1,GlobeNewswire,Unknown,www.globenewswire.com,"Technology, Financial Markets",0.7503434811410996,0.6408383801367543,Somewhat-Bullish,False,False,False,True,Monday,49
"Pasithea Therapeutics Announces Comprehensive Settlement Agreement with the Camac Group - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Pasithea Therapeutics  ( NASDAQ:KTTAW ) ",https://www.benzinga.com/pressreleases/22/12/g30038076/pasithea-therapeutics-announces-comprehensive-settlement-agreement-with-the-camac-group,2022-12-12 12:00:00,Globe Newswire,"MIAMI BEACH, Fla., Dec. 12, 2022 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp.",Unknown,Benzinga,News,www.benzinga.com,"Technology, Financial Markets",0.7274237303802591,0.6201689195643453,Somewhat-Bullish,False,False,False,True,Monday,14
Pasithea Therapeutics to Present at Annual Meeting of the Antibody Society Conference,https://www.globenewswire.com/news-release/2022/12/06/2568233/0/en/Pasithea-Therapeutics-to-Present-at-Annual-Meeting-of-the-Antibody-Society-Conference.html,2022-12-06 13:00:00,Pasithea,PAS-003 is a first in class monoclonal antibody targeting Alpha 5 Beta 1 integrin as a treatment for amyotrophic lateral sclerosis ( ALS ) and other neuroinflammatory-driven CNS diseases PAS-003 is a first in class monoclonal antibody targeting Alpha 5 Beta 1 integrin as a treatment for ...,https://ml.globenewswire.com/Resource/Download/0016f128-13c3-45a7-8455-cec1f4768995?size=1,GlobeNewswire,Unknown,www.globenewswire.com,Technology,0.5029908419034388,0.5415751237024057,Neutral,False,True,False,False,Tuesday,48
